公司代碼,簡稱,TSE 產業別,TESG評等季度,環境構面分數,社會構面分數,公司治理構面分數,TESG分數,TESG等級
1737,臺鹽         ,02,201812,48.1,76.98,69.1,65.66,A     
1752,南光         ,22,201812,62.28,56,73.18,62.12,A     
1760,寶齡富錦     ,22,201812,64.86,53.81,57.55,56.88,B+    
1762,中化生       ,22,201812,56.54,55.2,51.37,54.33,B     
1773,勝一         ,21,201812,45.95,69.4,56.89,57.36,B+    
1776,展宇         ,21,201812,59.85,40.26,66.65,56.69,B     
1783,和康生       ,22,201812,51.03,62.98,64.59,61.29,B+    
1786,科妍         ,22,201812,60.35,61.69,47.26,57.27,B+    
1789,神隆         ,22,201812,38.69,56.21,55.01,52.71,B     
1795,美時         ,22,201812,64.55,53.78,59.59,57.4,B+    
1802,台玻         ,08,201812,79.68,69.95,73.56,75.04,A+    
1805,寶徠         ,14,201812,47.98,43.58,29.29,38.62,C-    
1806,冠軍         ,08,201812,62.74,63.19,30.2,50.24,B-    
1808,潤隆         ,14,201812,47.98,44.67,44.7,45.58,C     
1809,中釉         ,08,201812,52.38,59.75,63.59,59.85,B+    
1810,和成         ,08,201812,66.33,74.8,51.5,64.1,A     
1817,凱撒衛       ,08,201812,47.73,53.22,63.25,56.09,B     
1903,士紙         ,09,201812,52.64,43.58,33.56,43.51,C     
1904,正隆         ,09,201812,57.19,70.74,40.3,54.5,B     
1905,華紙         ,09,201812,48.69,68.2,49.76,53.95,B     
1906,寶隆         ,09,201812,52.64,56.82,44.26,50.67,B-    
1907,永豐餘       ,09,201812,68.43,67.05,38.26,53.56,B     
1909,榮成         ,09,201812,78.18,68.02,40.96,61.73,B+    
2002,中鋼         ,10,201812,44.99,85.93,63.36,60.38,B+    
2006,東和鋼鐵     ,10,201812,74.88,74.62,62.26,70.27,A+    
2007,燁興         ,10,201812,57.81,55.14,52.96,55.39,B     
2008,高興昌       ,10,201812,48.82,47.8,41.66,45.99,C     
2009,第一銅       ,10,201812,48.82,36.56,44.16,44.08,C     
2010,春源         ,10,201812,64.22,69.59,62.16,64.82,A     
2012,春雨         ,10,201812,76.56,52.13,59.86,64.44,A     
2013,中鋼構       ,10,201812,87.79,75.65,57.38,71.07,A+    
2014,中鴻         ,10,201812,77.71,75.8,59.36,70.63,A+    
2015,豐興         ,10,201812,35.4,66.17,58.86,51.54,B-    
2017,官田鋼       ,10,201812,66.73,37.98,57.76,56.31,B     
2020,美亞         ,10,201812,48.82,58.92,30.66,44.81,C     
2022,聚亨         ,10,201812,63.89,52.88,34.26,50.47,B-    
2023,燁輝         ,10,201812,79.84,76.47,73.66,76.77,A+    
2024,志聯         ,10,201812,39.48,38.72,58.96,46.3,C     
2025,千興         ,10,201812,39.48,37.48,38.96,38.79,C-    
2027,大成鋼       ,10,201812,66.05,64.12,38.66,55.71,B     
2028,威致         ,10,201812,51.97,39.37,56.96,50.62,B-    
2029,盛餘         ,10,201812,79.38,69.63,72.76,74.56,A+    
2030,彰源         ,10,201812,70.56,53.22,43.86,56.61,B     
2031,新光鋼       ,10,201812,61.89,69.52,47.76,58.71,B+    
2032,新鋼         ,10,201812,48.82,45.18,57.36,50.99,B-    
2033,佳大         ,10,201812,39.48,35.31,48.76,41.78,C-    
2034,允強         ,10,201812,61.56,48.26,66.06,59.86,B+    
2038,海光         ,10,201812,39.48,37.15,39.46,38.89,C-    
2049,上銀         ,05,201812,83.98,64.91,64.9,70.63,A+    
2059,川湖         ,28,201812,59.23,60.52,72.06,64.17,A     
2062,橋椿         ,38,201812,83.08,68.6,65.27,70.05,A+    
2069,運錩         ,10,201812,48.82,40.16,66.36,52.97,B     
2101,南港         ,11,201812,50.28,47.52,30.49,41.76,C-    
2102,泰豐         ,11,201812,64.92,32.89,39.17,45.59,C     
2103,台橡         ,11,201812,33.71,49.52,60.5,49.17,B-    
2104,國際中橡     ,11,201812,46.67,58.49,50.84,51.89,B-    
2105,正新         ,11,201812,63.36,61.61,61.86,62.27,A     
2106,建大         ,11,201812,85.09,68.18,55.14,68.51,A+    
2107,厚生         ,11,201812,43.74,47.57,34.07,41.02,C-    
2108,南帝         ,11,201812,77.23,63.59,43.08,59.48,B+    
2109,華豐         ,11,201812,54.77,67.72,35.7,51.09,B-    
2114,鑫永銓       ,11,201812,55.2,51.8,71.61,60.74,B+    
2115,六暉-KY      ,12,201812,54.77,47.42,68.22,57.89,B+    
2201,裕隆         ,12,201812,68.75,71.97,55.84,64.65,A     
2204,中華         ,12,201812,62.26,64.28,57,60.8,B+    
2206,三陽工業     ,12,201812,67.36,74.51,23.78,52.44,B     
2207,和泰車       ,12,201812,75.57,74.99,75.05,75.2,A+    
2208,台船         ,15,201812,66.05,65.12,77.62,70.4,A+    
2227,裕日車       ,12,201812,73.46,72.89,58.27,67.37,A+    
2228,劍麟         ,12,201812,54.77,53.59,62.9,57.6,B+    
2231,為升         ,12,201812,54.77,60.16,43.57,51.96,B-    
2233,宇隆         ,12,201812,45.39,42.38,50.75,46.61,C     
2236,百達-KY      ,12,201812,45.39,47.5,59.77,51.61,B-    
2239,英利-KY      ,12,201812,45.39,36.69,61.39,49.11,B-    
2241,艾姆勒       ,12,201812,54.77,52.55,51.21,52.74,B     
2243,宏旭-KY      ,12,201812,54.77,48.39,44.73,49,B-    
2247,汎德永業     ,12,201812,45.39,56.89,60.24,54.52,B     
2301,光寶科       ,25,201812,61.38,59,52.38,57.05,B+    
2302,麗正         ,24,201812,53.21,42.48,53.23,49.14,B-    
2303,聯電         ,24,201812,57.08,82.77,60.68,68.21,A+    
2305,全友         ,25,201812,45.39,49.63,31.42,41.69,C-    
2308,台達電       ,28,201812,85.2,69.31,72.77,74.44,A+    
2312,金寶         ,31,201812,72.18,71.15,37.8,58.73,B+    
2313,華通         ,28,201812,41.36,56.07,51.02,50.62,B-    
2314,台揚         ,27,201812,71.61,62.72,59.26,63.54,A     
2316,楠梓電       ,28,201812,59.1,40.83,47.87,47.89,C     
2317,鴻海         ,31,201812,46.95,71.5,53.01,58.58,B+    
2321,東訊         ,27,201812,45.39,48.49,37.57,43.6,C     
2323,中環         ,26,201812,48.06,61.63,46.85,52.76,B     
2324,仁寶         ,25,201812,46.2,72.3,53.08,58.73,B+    
2327,國巨         ,28,201812,53.21,54.09,32.48,45.66,C     
2328,廣宇         ,28,201812,56.19,60.58,49.16,54.7,B     
2329,華泰         ,24,201812,40.88,55.02,61.98,54.27,B     
2330,台積電       ,24,201812,53.72,73.58,72.63,68.45,A+    
2331,精英         ,25,201812,82.35,53.96,46.71,58.02,B+    
2332,友訊         ,27,201812,64.16,80.08,47.61,63.92,A     
2337,旺宏         ,24,201812,81.55,64.88,55.04,65.14,A     
2338,光罩         ,24,201812,53.21,57.24,50.48,53.7,B     
2340,台亞         ,24,201812,41.97,65.32,45.16,52.05,B-    
2342,茂矽         ,24,201812,47.07,55.99,24.4,41.85,C-    
2344,華邦電       ,24,201812,33.85,66.73,55.59,54.61,B     
2345,智邦         ,27,201812,75.31,83.04,63.93,73.92,A+    
2347,聯強         ,29,201812,67.69,65.18,50.86,60.07,B+    
2348,海悅         ,20,201812,47.98,48.63,58.87,52.86,B     
2349,錸德         ,26,201812,68.38,56.48,46.09,55.39,B     
2351,順德         ,24,201812,66.9,57.38,50.11,56.9,B+    
2352,佳世達       ,25,201812,73.28,67.42,50.47,62.38,A     
2353,宏碁         ,25,201812,62.95,70,49.77,60.62,B+    
2354,鴻準         ,31,201812,67.94,78.96,62.63,70.11,A+    
2355,敬鵬         ,28,201812,56.42,45.51,52.07,50.62,B-    
2356,英業達       ,25,201812,69.82,75.5,76.32,74.45,A+    
2357,華碩         ,25,201812,84.95,72.3,63.1,71.84,A+    
2359,所羅門       ,31,201812,67.41,62.42,45.74,57.24,B+    
2360,致茂         ,31,201812,76.54,69.77,68.39,70.87,A+    
2362,藍天         ,25,201812,63.97,58.07,38.3,51.98,B-    
2363,矽統         ,24,201812,45.39,55.6,45.05,49.14,B-    
2364,倫飛         ,25,201812,57.52,43.55,45.36,47.59,C     
2365,昆盈         ,25,201812,60.49,45.92,35.44,45.43,C     
2367,燿華         ,28,201812,67.12,60.13,41.41,54.7,B     
2368,金像電       ,28,201812,53.62,53.88,50.44,52.51,B     
2369,菱生         ,24,201812,65.95,59,51.66,57.88,B+    
2371,大同         ,05,201812,81.99,72.87,49.09,66.09,A     
2373,震旦行       ,31,201812,61.67,61.55,55.03,59.03,B+    
2374,佳能         ,26,201812,53.36,55.65,48.35,52.33,B     
2375,凱美         ,28,201812,45.39,42.67,23.59,36.07,C-    
2376,技嘉         ,25,201812,71.67,66.69,70.01,69.15,A+    
2377,微星         ,25,201812,84.57,69.4,60.55,69.68,A+    
2379,瑞昱         ,24,201812,69.65,65.45,59.77,64.3,A     
2380,虹光         ,25,201812,53.21,49.7,52.43,51.58,B-    
2382,廣達         ,25,201812,80.51,61.82,59.77,65.52,A     
2383,台光電       ,28,201812,58.56,51.83,58.24,55.88,B     
2385,群光         ,28,201812,60.85,71.52,41.95,57.72,B+    
2387,精元         ,25,201812,45.39,52.53,46.34,48.46,B-    
2388,威盛         ,24,201812,53.21,57.43,54.76,55.4,B     
2390,云辰         ,31,201812,55.2,50.96,52.66,52.91,B     
2392,正崴         ,28,201812,67.29,59.38,54.57,59.45,B+    
2393,億光         ,26,201812,42.17,39.07,63.03,48.92,B-    
2395,研華         ,25,201812,71.87,62.17,72.52,68.43,A+    
2397,友通         ,25,201812,53.21,54.79,45.74,50.97,B-    
2399,映泰         ,25,201812,45.39,51.19,50.8,49.65,B-    
2401,凌陽         ,24,201812,56.26,67.6,41.86,55.1,B     
2402,毅嘉         ,28,201812,53.21,50.8,47.28,50.04,B-    
2404,漢唐         ,31,201812,45.39,53.92,47.47,49.42,B-    
2405,輔信         ,25,201812,56.42,56.31,35.97,48.61,B-    
2406,國碩         ,26,201812,70.7,59.93,31.06,53.74,B     
2408,南亞科       ,24,201812,53.87,73.01,63.54,64.82,A     
2409,友達         ,26,201812,54.3,81.65,58.79,66.4,A     
2412,中華電       ,27,201812,73.75,83.1,76.01,78.16,A+    
2413,環科         ,28,201812,57.81,51.08,53.03,53.88,B     
2414,精技         ,29,201812,66.82,71.36,47.27,61.11,B+    
2415,錩新         ,28,201812,43.74,58.95,37.46,45.79,C     
2417,圓剛         ,25,201812,63.62,47.62,61.64,56.79,B+    
2419,仲琦         ,27,201812,54.13,48.47,49.56,50.24,B-    
2420,新巨         ,28,201812,59.65,54.7,38.93,49.88,B-    
2421,建準         ,28,201812,55.33,72.8,50.21,58.52,B+    
2423,固緯         ,31,201812,68.19,54.61,62.83,61.97,B+    
2424,隴華         ,27,201812,45.39,56.39,59.44,54.91,B     
2425,承啟         ,25,201812,53.21,52.18,59.67,55.27,B     
2426,鼎元         ,26,201812,67.39,50.11,50.25,54.31,B     
2427,三商電       ,30,201812,45.39,72.44,38.29,52.97,B     
2428,興勤         ,28,201812,69.46,41.66,66.22,59.82,B+    
2429,銘旺科       ,26,201812,53.21,43.95,49.35,48.22,C     
2430,燦坤         ,29,201812,47.73,45.5,46.29,46.23,C     
2431,聯昌         ,28,201812,43.74,58.35,45.05,48.65,B-    
2433,互盛電       ,31,201812,47.73,51.59,52.71,51.29,B-    
2434,統懋         ,24,201812,59.85,50.39,69.74,60.02,B+    
2436,偉詮電       ,24,201812,62.12,57.41,51.54,56.31,B     
2438,翔耀         ,26,201812,53.21,50.29,48.18,50.19,B-    
2439,美律         ,27,201812,85.3,58.08,41.63,58.36,B+    
2440,太空梭       ,28,201812,43.74,51.69,46.36,47.17,C     
2441,超豐         ,24,201812,40.96,63.44,57.38,55.74,B     
2442,新美齊       ,14,201812,57.09,52.41,63.01,58.23,B+    
2444,兆勁         ,27,201812,53.21,51.89,56.48,53.95,B     
2449,京元電子     ,24,201812,67.34,61.85,66.4,64.89,A     
2450,神腦         ,27,201812,67,73.04,56.01,65.25,A     
2451,創見         ,24,201812,50.22,56.05,68.25,59.28,B+    
2453,凌群         ,30,201812,52.83,73.24,71.12,67.54,A+    
2454,聯發科       ,24,201812,70.67,64.69,75.22,70.13,A+    
2455,全新         ,27,201812,63.76,64.42,52.45,59.71,B+    
2457,飛宏         ,28,201812,67.1,62.94,59.51,62.82,A     
2458,義隆         ,24,201812,59.8,66.78,50.09,58.76,B+    
2459,敦吉         ,31,201812,69.62,51.82,53.86,56.87,B+    
2460,建通         ,28,201812,53.21,42.65,58.14,51.07,B-    
2461,光群雷       ,31,201812,43.74,50.77,42.13,45.21,C     
2462,良得電       ,28,201812,55.2,60.12,37.1,49.44,B-    
2464,盟立         ,31,201812,45.07,51.51,45.19,47.05,C     
2465,麗臺         ,25,201812,45.39,56.04,46.84,49.99,B-    
2466,冠西電       ,26,201812,58.35,42.7,37.6,44.52,C     
2467,志聖         ,28,201812,43.74,43.51,54.34,47.91,C     
2468,華經         ,30,201812,52.89,50.18,59.75,54.47,B     
2471,資通         ,30,201812,59.2,57,58.04,57.92,B+    
2472,立隆電       ,28,201812,53.21,54.78,54.54,54.31,B     
2474,可成         ,31,201812,70.28,73.58,57.84,66.29,A     
2476,鉅祥         ,28,201812,55.2,61.75,46.98,53.88,B     
2477,美隆電       ,31,201812,61.08,46.94,43.92,49.18,B-    
2478,大毅         ,28,201812,60.35,57.32,33.2,48.58,B-    
2480,敦陽科       ,30,201812,53.2,61.82,60.74,59.34,B+    
2481,強茂         ,24,201812,46.56,44.64,56.59,49.64,B-    
2482,連宇         ,31,201812,59.67,52.64,66.24,59.49,B+    
2483,百容         ,28,201812,53.21,52.55,32.27,45,C     
2484,希華         ,28,201812,69.34,68.48,55.14,63.4,A     
2485,兆赫         ,27,201812,53.21,49.96,49.45,50.54,B-    
2486,一詮         ,26,201812,53.21,44.44,45.17,46.82,C     
2488,漢平         ,31,201812,61.59,47.11,50.14,51.74,B-    
2489,瑞軒         ,26,201812,59.15,57.74,46.29,53.73,B     
2491,吉祥全       ,26,201812,53.21,43.46,57.35,51.08,B-    
2492,華新科       ,28,201812,56.64,57.01,40.23,50.19,B-    
2493,揚博         ,28,201812,43.74,49.8,41.84,44.8,C     
2495,普安         ,25,201812,40.25,49.2,64.2,52.75,B     
2496,卓越         ,20,201812,51.88,66.9,31.79,53.06,B     
2497,怡利電       ,12,201812,71.23,67.64,51.21,62.38,A     
2498,宏達電       ,27,201812,70.06,62.69,38.15,55.13,B     
2501,國建         ,14,201812,76.43,74.33,66.53,71.54,A+    
2504,國產         ,14,201812,53.14,47.29,37.76,46.14,C     
2505,國揚         ,14,201812,47.98,50.89,41.27,45.97,C     
2506,太設         ,14,201812,47.98,56.25,54.65,53.33,B     
2509,全坤建       ,14,201812,47.98,47.47,56.57,51.52,B-    
2511,太子         ,14,201812,34.51,63.77,68.64,57.96,B+    
2514,龍邦         ,20,201812,47.19,56.98,36.68,45.61,C     
2515,中工         ,14,201812,64.48,65.51,50.42,58.75,B+    
2516,新建         ,14,201812,47.98,44.92,64.59,54.2,B     
2520,冠德         ,14,201812,65.54,71.73,37.04,55.14,B     
2524,京城         ,14,201812,47.98,51.5,51.21,50.42,B-    
2527,宏璟         ,14,201812,47.98,42.24,38.28,42.08,C-    
2528,皇普         ,14,201812,47.98,45.4,63.01,53.67,B     
2530,華建         ,14,201812,63.29,52.1,52.26,55.19,B     
2534,宏盛         ,14,201812,67.78,44.31,55,55.24,B     
2535,達欣工       ,14,201812,65.41,66.82,49.45,58.97,B+    
2536,宏普         ,14,201812,47.98,52.39,54.82,52.25,B     
2537,聯上發       ,14,201812,47.98,48.08,63.71,54.78,B     
2538,基泰         ,14,201812,47.98,52.59,55.7,52.68,B     
2539,櫻花建       ,14,201812,64.75,65.03,67.58,66.05,A     
2540,愛山林       ,14,201812,47.98,40.53,57.64,49.9,B-    
2542,興富發       ,14,201812,64.35,45.89,40.57,48.59,B-    
2543,皇昌         ,14,201812,57.35,58.06,49.71,54.28,B     
2545,皇翔         ,14,201812,47.98,62.46,57.29,56.33,B     
2546,根基         ,14,201812,76.63,80.99,36.51,60.69,B+    
2547,日勝生       ,14,201812,76.1,76.24,57.02,67.94,A+    
2548,華固         ,14,201812,51.01,62.83,55.79,56.61,B     
2597,潤弘         ,14,201812,57.29,75.56,54.56,61.6,B+    
2601,益航         ,18,201812,32.15,57.83,51.96,50.66,B-    
2603,長榮         ,15,201812,36.81,69.84,57.69,54.53,B     
2605,新興         ,15,201812,32.38,46.94,38.94,39.16,C-    
2606,裕民         ,15,201812,66.05,63.75,53.18,60.36,B+    
2607,榮運         ,15,201812,64,69.65,57.11,62.95,A     
2608,嘉里大榮     ,15,201812,45.39,59.6,64.87,57.11,B+    
2609,陽明         ,15,201812,46.01,83.06,63.13,63.43,A     
2610,華航         ,15,201812,55.93,74.38,65.56,63.88,A     
2611,志信         ,15,201812,54.86,45.42,34.77,43.5,C     
2612,中航         ,15,201812,35.48,57.6,62.21,52.32,B     
2613,中櫃         ,15,201812,44.07,64.07,60.01,56.08,B     
2614,東森         ,20,201812,65.26,57.29,54.8,57.83,B+    
2615,萬海         ,15,201812,67.58,71.6,56.88,64.57,A     
2616,山隆         ,23,201812,48.82,52.55,46.26,48.83,B-    
2617,台航         ,15,201812,64.23,45.18,65.79,59.32,B+    
2618,長榮航       ,15,201812,56.92,69.25,56.07,60.16,B+    
2630,亞航         ,15,201812,56.52,65.86,54.88,58.67,B+    
2633,台灣高鐵     ,15,201812,62.49,71.98,77.71,70.1,A+    
2634,漢翔         ,15,201812,70.54,60.65,77.62,70.4,A+    
2636,台驊控股     ,15,201812,60.87,70.16,45.31,57.49,B+    
2637,慧洋-KY      ,15,201812,35.13,64.34,62.55,54.3,B     
2642,宅配通       ,15,201812,68.92,34.79,54.45,53.38,B     
2701,萬企         ,16,201812,47.98,38.09,42.85,42.81,C-    
2702,華園         ,16,201812,51.88,42.02,29.14,40.32,C-    
2704,國賓         ,16,201812,34.68,69.68,53.14,57.02,B+    
2705,六福         ,16,201812,51.88,50.1,44.78,48.9,B-    
2706,第一店       ,16,201812,47.98,37.73,43.38,42.93,C-    
2707,晶華         ,16,201812,69.58,66.89,53.81,63.56,A     
2712,遠雄來       ,16,201812,34.19,52.73,75.83,55.58,B     
2722,夏都         ,16,201812,34.44,49.98,61.34,49.97,B-    
2723,美食-KY      ,16,201812,45.32,39.69,60.56,47.7,C     
2727,王品         ,16,201812,68.23,59.02,68.48,64.71,A     
2731,雄獅         ,16,201812,51.88,65.52,62.75,61.69,B+    
2739,寒舍         ,16,201812,60.64,66.14,69.04,65.8,A     
2748,雲品         ,16,201812,69.02,63.39,71.36,67.02,A     
2801,彰銀         ,17,201812,67.28,81.85,55.4,67.4,A+    
2809,京城銀       ,17,201812,65.84,42.11,65.01,55.49,B     
2812,台中銀       ,17,201812,60.48,61.89,43.86,53.43,B     
2816,旺旺保       ,17,201812,63.78,65.42,67.21,65.22,A     
2820,華票         ,17,201812,66.25,64.78,52.1,59.12,B+    
2832,台產         ,17,201812,60.48,50.53,38.22,46.06,C     
2834,臺企銀       ,17,201812,58.73,73.61,65.56,67.27,A+    
2836,高雄銀       ,17,201812,56.15,55.48,64.74,59.82,B+    
2838,聯邦銀       ,17,201812,59.14,52.94,71.88,62.4,A     
2845,遠東銀       ,17,201812,58.42,36.22,56.5,48.21,C     
2849,安泰銀       ,17,201812,31.22,41.64,72.15,54.43,B     
2850,新產         ,17,201812,66.87,63.78,33,49.99,B-    
2851,中再保       ,17,201812,63.98,61.6,58.01,60.23,B+    
2852,第一保       ,17,201812,46.88,48.65,56.08,51.86,B-    
2855,統一證       ,17,201812,56.77,72.08,45.91,58.2,B+    
2867,三商壽       ,17,201812,80.67,65.42,50.73,60.49,B+    
2880,華南金       ,17,201812,59.86,72.37,62.26,64.43,A     
2881,富邦金       ,17,201812,84.9,71.55,69.68,68.64,A+    
2882,國泰金       ,17,201812,82.83,70.13,60.2,65.52,A     
2883,凱基金       ,17,201812,58.62,72.9,36.02,54.22,B     
2884,玉山金       ,17,201812,64.19,72.31,58.69,65.07,A     
2885,元大金       ,17,201812,70.99,41.99,52.38,50.25,B-    
2886,兆豐金       ,17,201812,74.9,69.54,62.54,65.77,A     
2887,台新金       ,17,201812,44.72,68.84,54.57,59.38,B+    
2888,新光金       ,17,201812,71.71,58.24,49.35,55.77,B     
2889,國票金       ,17,201812,54.3,53.77,53.47,53.7,B     
2890,永豐金       ,17,201812,32.46,71.9,42.21,49.01,B-    
2891,中信金       ,17,201812,80.57,74.14,46.33,61.15,B+    
2892,第一金       ,17,201812,74.39,70.43,64.46,67.3,A+    
2897,王道銀行     ,17,201812,62.54,78.32,45.78,61.36,B+    
2901,欣欣         ,18,201812,47.73,49.83,51.79,50.19,B-    
2903,遠百         ,18,201812,54.31,64.86,57.63,60.04,B+    
2904,匯僑         ,20,201812,57.35,63.06,50.95,56.31,B     
2905,三商         ,18,201812,63.88,67.01,48.12,56.36,B     
2906,高林         ,18,201812,47.73,46.7,43.86,45.79,C     
2908,特力         ,18,201812,52.71,71.07,67.24,66.09,A     
2910,統領         ,18,201812,47.73,43.18,44.15,44.42,C     
2911,麗嬰房       ,18,201812,47.73,36.37,59.43,47.52,C     
2912,統一超       ,18,201812,68.93,69.81,60.56,66.76,A     
2913,農林         ,18,201812,66.26,63.39,38.83,54.35,B     
2915,潤泰全       ,18,201812,79.9,62.07,50.05,60.77,B+    
2923,鼎固-KY      ,14,201812,32.79,53.82,71.28,55.65,B     
2929,淘帝-KY      ,18,201812,47.73,39.29,57.34,47.94,C     
2939,永邑-KY      ,18,201812,47.73,40.42,59.66,49.31,B-    
3002,歐格         ,25,201812,45.39,54.35,66.55,56.84,B+    
